ThrowType,SectorNumber,BoundType,ReachTime,ElapsedGoalInTime,ElapsedReboundAbleTime,Point_X,Point_Y,Point_Z,TargetVelocity_X,TargetVelocity_Y,TargetVelocity_Z,EventName,TargetPos_X,TargetPos_Y,TargetPos_Z
0,10,1,0.9,1.319999,0,-0.2537276,3.174693,10.72598,0.3866656,3.290402,-0.2891659,Event_FirstRimBound,-0.15,3.05,10.83
0,10,1,0.9,1.279999,0,-0.2530874,3.173948,10.74589,0.13733,3.312789,-0.2518176,Event_FirstRimBound,-0.15,3.05,10.85
0,10,1,1.3,0.52,0,-0.1448391,3.164807,10.72691,5.123767,-1.643988,-0.07052363,Event_FirstRimBound,-0.045,3.05,10.7254
0,10,1,1.3,0.6799999,0,0.04477043,3.10097,10.83,-3.287815,-0.6244048,-4.523725,Event_FirstRimBound,0.09,3.05,10.83
0,10,2,1.15,1.08,0,0.09644158,3.093564,10.71099,-5.871206,-0.2202047,0.06204516,Event_FirstRimBound,0.1485,3.05,10.7254
0,10,2,1.15,1.599999,0,0.09639677,3.093433,10.71103,-5.870522,-0.2299424,0.06595239,Event_FirstRimBound,0.1483001,3.05,10.7254
0,10,2,1.15,1.379999,0,0.09624501,3.093899,10.71331,-5.801042,-0.2339959,0.05626275,Event_FirstRimBound,0.148201,3.05,10.7254
0,10,2,1.3,0.9199997,0,0.1001745,3.100975,10.71469,-5.741237,-0.3048657,0.06156296,Event_FirstRimBound,0.1461983,3.05,10.7254
0,10,2,1.6,1.319999,0,0.1152789,3.124079,10.71568,-6.088133,0.6366346,-0.1120724,Event_FirstRimBound,0.1569977,3.05,10.7254
0,10,3,1.15,-1,0,0.1019769,3.106353,10.71004,-5.906401,0.4121744,-0.1583675,Event_FirstRimBound,0.1599998,3.05,10.7254
0,10,3,1.15,-1,0,0.09702194,3.095823,10.71255,-5.734828,-0.1404459,0.02539499,Event_FirstRimBound,0.1499996,3.05,10.7254
0,10,3,1.3,-1,0,0.1018428,3.104458,10.7126,-5.719802,-0.0762331,0.003395716,Event_FirstRimBound,0.1500015,3.05,10.7254
0,10,3,1.6,-1,0,0.1112508,3.117048,10.71644,-6.176335,0.07930127,-0.02340278,Event_FirstRimBound,0.1500015,3.05,10.7254
0,10,3,1.05,-1,0,0.1531361,3.184388,10.60651,0.2639626,3.081331,0.09812107,Event_FirstRimBound,0.24,3.05,10.6
0,10,3,1.05,-1,0,0.162095,3.185523,10.60657,0.6031154,3.051181,-0.1289632,Event_FirstRimBound,0.25,3.05,10.6
0,10,3,1.05,-1,0,0.1147471,3.18366,10.50929,1.599079,2.487759,-1.527045,Event_FirstRimBound,0.2,3.05,10.5
0,10,3,1.05,-1,0,0.04614633,3.184551,10.48992,0.9052764,2.783944,-1.255987,Event_FirstRimBound,0.13,3.05,10.48
0,10,3,0.9,-1,0,-0.2383546,3.179188,10.62153,1.039852,3.169694,0.1621729,Event_FirstRimBound,-0.13,3.05,10.7254
0,10,3,0.9,-1,0,-0.2343128,3.174514,10.7454,1.084617,3.17726,-0.525072,Event_FirstRimBound,-0.13,3.05,10.85
0,10,3,0.9,-1,0,0.002492095,3.158134,10.42079,1.013758,2.534184,-2.357038,Event_FirstRimBound,0.1,3.05,10.5
0,10,3,1.3,-1,0,-0.2645387,3.183107,10.72716,0.7558947,4.447979,-0.02703726,Event_FirstRimBound,-0.15,3.05,10.7254
0,10,3,1.3,-1,0,0.03231056,3.115034,10.84984,-3.644061,0.453792,-4.273994,Event_FirstRimBound,0.09,3.05,10.85
0,10,3,1.3,-1,0,0.04815556,3.18162,10.5372,1.568448,3.083897,4.092297,Event_FirstRimBound,0.145,3.05,10.62
0,10,4,1.15,-1,0,-0.2340689,3.184518,10.68852,3.267099,3.819653,0.7861624,Event_FirstRimBound,-0.1000004,3.05,10.7254
0,10,4,1.6,-1,0,0.2117135,3.167911,10.58602,3.546844,3.266321,-3.119582,Event_FirstRimBound,0.2799988,3.05,10.60001
0,10,4,1.6,-1,0,0.2231498,3.182538,10.70729,2.898586,4.448497,-0.749981,Event_FirstRimBound,0.3000031,3.05,10.7254
0,10,4,1.3,-1,0,-0.2175839,3.185573,10.72719,4.041778,3.043308,-0.05010009,Event_FirstRimBound,-0.1,3.05,10.7254
0,10,4,1.6,-1,0,-0.2228386,3.183676,10.71005,3.035812,4.30478,-0.610199,Event_FirstRimBound,-0.15,3.05,10.7254
0,10,4,1.6,-1,0,-0.2174895,3.173851,10.80484,0.5201538,4.39786,-2.858059,Event_FirstRimBound,-0.15,3.05,10.82
0,10,4,1.6,-1,0,-0.3404899,3.47624,10.9304,2.90331,-4.732811,-0.7194786,Event_FirstBackBoard,-0.1,3.05,10.99
0,10,5,1.15,-1,0,-0.28429,3.175113,10.69117,-0.7069424,4.645896,0.387032,Event_FirstRimBound,-0.1609993,3.05,10.7254
0,10,5,1.3,-1,0,0.1469808,3.158008,10.69361,-2.481395,4.74878,-1.513457,Event_FirstRimBound,0.2700005,3.05,10.72
0,10,5,1.6,-1,0,0.1028724,3.10191,10.7173,-6.500205,-0.8010007,0.1387748,Event_FirstRimBound,0.1399994,3.05,10.7254
0,10,5,1.05,-1,0,-0.272714,3.181416,10.72829,-0.6754869,2.910855,-0.01076372,Event_FirstRimBound,-0.2,3.05,10.7254
0,10,5,1.05,-1,0,-0.1285148,3.184158,10.50933,0.1206896,2.934456,-0.8015344,Event_FirstRimBound,-0.05,3.05,10.5
0,10,5,1.3,-1,0,0.09494631,3.118296,10.77549,-4.685455,1.154237,-3.314077,Event_FirstRimBound,0.145,3.05,10.82
0,10,5,1.3,-1,0,-0.28537,3.17357,10.76883,-1.610252,3.769496,3.037534,Event_FirstRimBound,-0.2,3.05,10.85
0,10,6,1.3,-1,0,-0.2863664,3.151584,10.60294,-4.030896,3.117344,-0.3537276,Event_FirstRimBound,-0.2,3.05,10.6
0,10,6,1.3,-1,0,-0.2383695,3.153179,10.53365,-3.791317,3.287701,-0.9979247,Event_FirstRimBound,-0.15,3.05,10.55
0,10,6,1.3,-1,0,-0.1836474,3.169623,10.49162,0.3096497,3.626907,-3.311592,Event_FirstRimBound,-0.08,3.05,10.51
0,10,6,1.3,-1,0,-0.2116147,3.152786,10.48653,-2.955497,3.460016,-2.608384,Event_FirstRimBound,-0.14,3.05,10.55
0,10,6,1.6,-1,0,-0.1956236,3.170069,10.83501,-0.008845866,4.186265,-3.345498,Event_FirstRimBound,-0.13,3.05,10.85
0,10,6,1.6,-1,0,-0.2171174,3.173167,10.83462,-1.012939,4.529427,-2.385531,Event_FirstRimBound,-0.15,3.05,10.85
0,10,6,1.6,-1,0,-0.2467758,3.173078,10.83464,-2.551898,4.465672,-0.9906694,Event_FirstRimBound,-0.18,3.05,10.85
0,10,6,1.6,-1,0,-0.2157378,3.170634,10.88446,-3.166724,4.268652,-0.3360953,Event_FirstRimBound,-0.15,3.05,10.9
0,10,6,1.6,-1,0,-0.1657234,3.169723,10.88457,-1.873441,4.30511,-2.507906,Event_FirstRimBound,-0.1,3.05,10.9
0,10,6,1.6,-1,0,-0.1866118,3.171702,10.88432,-2.333654,4.425616,-1.657569,Event_FirstRimBound,-0.12,3.05,10.9
0,10,6,1.6,-1,0,0.1519701,3.168398,10.70645,-3.407536,4.189655,-0.581502,Event_FirstRimBound,0.22,3.05,10.72
0,10,6,1.6,-1,0,0.1598104,3.171988,10.70604,-2.746827,4.501522,-0.6461807,Event_FirstRimBound,0.23,3.05,10.72
0,10,6,1.6,-1,0,0.01238324,3.170025,10.48837,-2.596825,4.337159,-1.69972,Event_FirstRimBound,0.08,3.05,10.5
0,10,6,1.6,-1,0,0.1109494,3.170851,10.84481,-3.081114,4.344636,-0.6864755,Event_FirstRimBound,0.18,3.05,10.86
0,10,7,1.15,-1,0,0.09624415,3.093896,10.71331,-5.801026,-0.2342048,0.05634577,Event_FirstRimBound,0.1481991,3.05,10.7254
0,10,7,1.3,-1,0,0.1002057,3.101055,10.71468,-5.741753,-0.2988716,0.06007435,Event_FirstRimBound,0.1463013,3.05,10.7254
0,10,7,1.6,-1,0,0.1153271,3.124162,10.71567,-6.086997,0.6439067,-0.1131929,Event_FirstRimBound,0.1570969,3.05,10.7254
0,10,7,1.6,-1,0,0.03643536,3.12729,10.59189,-3.601563,0.5458515,4.91022,Event_FirstRimBound,0.08,3.05,10.6
0,11,0,1.3,-1,0,0.07807911,2.931484,10.80211,3.899986,-6.013546,3.831566,Event_RightGoalIn,0,3.05,10.7254
0,11,1,1.15,0.08,0,0.1002078,3.085974,10.69707,-5.886796,-1.187408,1.071745,Event_FirstRimBound,0.1300001,3.05,10.7254
0,11,1,0.9,1.319999,0,-0.2537276,3.174693,10.72598,0.3866656,3.290402,-0.2891659,Event_FirstRimBound,-0.15,3.05,10.83
0,11,1,0.9,1.279999,0,-0.2530874,3.173948,10.74589,0.13733,3.312789,-0.2518176,Event_FirstRimBound,-0.15,3.05,10.85
0,11,1,1.3,0.52,0,-0.1448391,3.164807,10.72691,5.123767,-1.643988,-0.07052363,Event_FirstRimBound,-0.045,3.05,10.7254
0,11,1,1.3,0.6799999,0,0.04477043,3.10097,10.83,-3.287815,-0.6244048,-4.523725,Event_FirstRimBound,0.09,3.05,10.83
0,11,2,1.15,1.04,0,0.1055966,3.094516,10.68546,-6.02135,-0.1852209,0.1298728,Event_FirstRimBound,0.1470001,3.05,10.7254
0,11,2,1.3,1.159999,0,0.1076913,3.101619,10.69161,-5.773033,-0.3852013,0.2555951,Event_FirstRimBound,0.1427002,3.05,10.7254
0,11,2,1.6,1.439999,0,0.1191345,3.119788,10.69142,-6.500705,0.6867156,-0.4459558,Event_FirstRimBound,0.1570969,3.05,10.7254
0,11,3,1.15,-1,0,0.1113443,3.104996,10.67919,-5.761301,0.5061948,-0.5835174,Event_FirstRimBound,0.1599998,3.05,10.7254
0,11,3,1.3,-1,0,0.1090236,3.104581,10.69064,-5.76527,-0.1670068,0.07960113,Event_FirstRimBound,0.1461983,3.05,10.7254
0,11,3,1.6,-1,0,0.1152688,3.113914,10.69427,-6.565259,0.1258089,-0.1141636,Event_FirstRimBound,0.1500015,3.05,10.7254
0,11,3,1.05,-1,0,0.1531361,3.184388,10.60651,0.2639626,3.081331,0.09812107,Event_FirstRimBound,0.24,3.05,10.6
0,11,3,1.05,-1,0,0.162095,3.185523,10.60657,0.6031154,3.051181,-0.1289632,Event_FirstRimBound,0.25,3.05,10.6
0,11,3,1.05,-1,0,0.1147471,3.18366,10.50929,1.599079,2.487759,-1.527045,Event_FirstRimBound,0.2,3.05,10.5
0,11,3,1.05,-1,0,0.04614633,3.184551,10.48992,0.9052764,2.783944,-1.255987,Event_FirstRimBound,0.13,3.05,10.48
0,11,3,0.9,-1,0,-0.2383546,3.179188,10.62153,1.039852,3.169694,0.1621729,Event_FirstRimBound,-0.13,3.05,10.7254
0,11,3,0.9,-1,0,-0.2343128,3.174514,10.7454,1.084617,3.17726,-0.525072,Event_FirstRimBound,-0.13,3.05,10.85
0,11,3,0.9,-1,0,0.002492095,3.158134,10.42079,1.013758,2.534184,-2.357038,Event_FirstRimBound,0.1,3.05,10.5
0,11,3,1.3,-1,0,-0.2645387,3.183107,10.72716,0.7558947,4.447979,-0.02703726,Event_FirstRimBound,-0.15,3.05,10.7254
0,11,3,1.3,-1,0,0.03231056,3.115034,10.84984,-3.644061,0.453792,-4.273994,Event_FirstRimBound,0.09,3.05,10.85
0,11,3,1.3,-1,0,0.04815556,3.18162,10.5372,1.568448,3.083897,4.092297,Event_FirstRimBound,0.145,3.05,10.62
0,11,4,1.15,-1,0,-0.2148165,3.180645,10.61198,2.521664,3.952747,1.91985,Event_FirstRimBound,-0.1000004,3.05,10.7254
0,11,4,1.3,-1,0,0.228652,3.181824,10.61083,4.186413,3.100383,1.240786,Event_FirstRimBound,0.3199997,3.05,10.7
0,11,4,1.6,-1,0,0.2390414,3.159826,10.67196,4.183884,3.756152,-2.261339,Event_FirstRimBound,0.3000031,3.05,10.7254
0,11,4,1.3,-1,0,-0.2175839,3.185573,10.72719,4.041778,3.043308,-0.05010009,Event_FirstRimBound,-0.1,3.05,10.7254
0,11,4,1.6,-1,0,0.2119449,3.171934,10.67578,1.325666,4.654991,-2.335901,Event_FirstRimBound,0.27,3.05,10.7254
0,11,4,1.6,-1,0,0.202014,3.171986,10.67576,0.4045111,4.751661,-2.383922,Event_FirstRimBound,0.26,3.05,10.7254
0,11,4,1.6,-1,0,0.2222229,3.17114,10.6761,2.261111,4.442995,-2.230995,Event_FirstRimBound,0.28,3.05,10.7254
0,11,4,1.6,-1,0,-0.2236112,3.171585,10.67592,2.439058,4.327549,-2.174006,Event_FirstRimBound,-0.17,3.05,10.7254
0,11,4,1.6,-1,0,-0.2339977,3.172692,10.67547,1.51543,4.563882,-2.291018,Event_FirstRimBound,-0.18,3.05,10.7254
0,11,4,1.6,-1,0,-0.2440298,3.172987,10.67535,0.6025844,4.683622,-2.350233,Event_FirstRimBound,-0.19,3.05,10.7254
0,11,5,1.15,-1,0,-0.2623419,3.166201,10.57636,-1.837023,4.436898,-0.1307622,Event_FirstRimBound,-0.1609993,3.05,10.674
0,11,5,1.6,-1,0,0.1100191,3.105232,10.6985,-6.501609,-0.6915056,0.3692027,Event_FirstRimBound,0.1399994,3.05,10.7254
0,11,5,1.05,-1,0,-0.272714,3.181416,10.72829,-0.6754869,2.910855,-0.01076372,Event_FirstRimBound,-0.2,3.05,10.7254
0,11,5,1.05,-1,0,-0.260471,3.159934,10.55644,-1.87156,1.780644,-2.198342,Event_FirstRimBound,-0.2,3.05,10.55
0,11,5,1.05,-1,0,-0.1285148,3.184158,10.50933,0.1206896,2.934456,-0.8015344,Event_FirstRimBound,-0.05,3.05,10.5
0,11,5,0.9,-1,0,-0.01077499,3.172322,10.45819,-0.05853587,3.290505,-0.4579588,Event_FirstRimBound,0.1,3.05,10.55
0,11,5,1.3,-1,0,0.09494631,3.118296,10.77549,-4.685455,1.154237,-3.314077,Event_FirstRimBound,0.145,3.05,10.82
0,11,5,1.3,-1,0,-0.28537,3.17357,10.76883,-1.610252,3.769496,3.037534,Event_FirstRimBound,-0.2,3.05,10.85
0,11,6,1.15,-1,0,-0.2472868,3.149465,10.51805,-2.552293,3.64045,-2.655331,Event_FirstRimBound,-0.1609993,3.05,10.6
0,11,6,1.3,-1,0,-0.2676956,3.159065,10.58094,-2.029789,3.755189,-2.61892,Event_FirstRimBound,-0.2000008,3.05,10.65
0,11,6,1.6,-1,0,0.1453039,3.14997,10.67675,-4.6783,3.404323,-2.053667,Event_FirstRimBound,0.1999969,3.05,10.7254
0,11,6,1.3,-1,0,-0.2863664,3.151584,10.60294,-4.030896,3.117344,-0.3537276,Event_FirstRimBound,-0.2,3.05,10.6
0,11,6,1.3,-1,0,-0.2383695,3.153179,10.53365,-3.791317,3.287701,-0.9979247,Event_FirstRimBound,-0.15,3.05,10.55
0,11,6,1.3,-1,0,-0.1836474,3.169623,10.49162,0.3096497,3.626907,-3.311592,Event_FirstRimBound,-0.08,3.05,10.51
0,11,6,1.3,-1,0,-0.2116147,3.152786,10.48653,-2.955497,3.460016,-2.608384,Event_FirstRimBound,-0.14,3.05,10.55
0,11,6,1.6,-1,0,0.1648952,3.166706,10.67791,-2.904329,4.21249,-2.117133,Event_FirstRimBound,0.22,3.05,10.7254
0,11,6,1.6,-1,0,0.1923405,3.171505,10.67595,-0.4909112,4.74567,-2.380956,Event_FirstRimBound,0.25,3.05,10.7254
0,11,6,1.6,-1,0,0.1828434,3.170651,10.6763,-1.348701,4.647161,-2.332305,Event_FirstRimBound,0.24,3.05,10.7254
0,11,6,1.6,-1,0,0.1923405,3.171505,10.67595,-0.4909112,4.74567,-2.380956,Event_FirstRimBound,0.25,3.05,10.7254
0,11,6,1.6,-1,0,-0.253802,3.172688,10.67547,-0.289074,4.699672,-2.358135,Event_FirstRimBound,-0.2,3.05,10.7254
0,11,6,1.6,-1,0,-0.2633857,3.171962,10.67577,-1.147383,4.621969,-2.319627,Event_FirstRimBound,-0.21,3.05,10.7254
0,11,6,1.6,-1,0,-0.2728415,3.170939,10.67618,-1.959509,4.459994,-2.239579,Event_FirstRimBound,-0.22,3.05,10.7254
0,11,6,1.6,-1,0,-0.2815607,3.168222,10.67729,-2.716975,4.222725,-2.122194,Event_FirstRimBound,-0.23,3.05,10.7254
0,11,6,1.6,-1,0,-0.2893991,3.163468,10.67922,-3.436123,3.90656,-1.965717,Event_FirstRimBound,-0.24,3.05,10.7254
0,11,7,1.15,-1,0,0.1056361,3.094581,10.6854,-6.021744,-0.1799192,0.1240861,Event_FirstRimBound,0.1471,3.05,10.7254
0,11,7,1.3,-1,0,0.107646,3.101541,10.69166,-5.772161,-0.3914767,0.2605928,Event_FirstRimBound,0.142601,3.05,10.7254
0,11,7,1.6,-1,0,0.1190792,3.119707,10.69146,-6.502209,0.6789714,-0.4413164,Event_FirstRimBound,0.1569977,3.05,10.7254
0,12,0,1.3,-1,0,0.0230166,2.931484,10.83165,1.149671,-6.013546,5.30733,Event_RightGoalIn,0,3.05,10.7254
0,12,0,1.6,-1,0,0.02682187,2.901944,10.82549,1.3397,-7.487321,4.999823,Event_RightGoalIn,0,3.05,10.7254
0,12,1,1.15,0.6599999,0,0.02086839,3.166064,10.57404,0.7762206,-1.590582,5.612013,Event_FirstRimBound,0.05000019,3.05,10.7
0,12,1,1.3,0.06,0,0.1099107,3.090472,10.68874,-5.068032,-1.732116,1.836394,Event_FirstRimBound,0.1199989,3.05,10.7254
0,12,1,1.6,0.04,0,0.1114057,3.093765,10.6949,-5.63424,-2.273345,1.867983,Event_FirstRimBound,0.1199989,3.05,10.7254
0,12,1,0.9,1.319999,0,-0.2537276,3.174693,10.72598,0.3866656,3.290402,-0.2891659,Event_FirstRimBound,-0.15,3.05,10.83
0,12,1,0.9,1.279999,0,-0.2530874,3.173948,10.74589,0.13733,3.312789,-0.2518176,Event_FirstRimBound,-0.15,3.05,10.85
0,12,1,1.3,0.52,0,-0.1448391,3.164807,10.72691,5.123767,-1.643988,-0.07052363,Event_FirstRimBound,-0.045,3.05,10.7254
0,12,1,1.3,0.6799999,0,0.04477043,3.10097,10.83,-3.287815,-0.6244048,-4.523725,Event_FirstRimBound,0.09,3.05,10.83
0,12,2,1.15,1.12,0,0.02220374,3.163473,10.56984,0.7528009,-1.315417,5.348965,Event_FirstRimBound,0.05610001,3.05,10.7
0,12,2,1.3,1.459999,0,0.03234253,3.115212,10.82566,-1.460483,0.822472,-5.526653,Event_FirstRimBound,0.04460144,3.05,10.886
0,12,2,1.6,0.9399996,0,0.03912054,3.104784,10.82126,-2.318191,-0.4651858,-6.204347,Event_FirstRimBound,0.05000305,3.05,10.8612
0,12,3,1.15,-1,0,-0.1630567,3.179694,10.56845,1.838061,3.624327,3.225098,Event_FirstRimBound,-0.1300001,3.05,10.7254
0,12,3,1.3,-1,0,-0.01836039,3.112641,10.8301,-0.44144,1.174405,-6.254166,Event_FirstRimBound,0,3.05,10.9
0,12,3,1.6,-1,0,0.1273469,3.113973,10.68085,-6.536294,-0.305014,0.2020304,Event_FirstRimBound,0.1399994,3.05,10.7254
0,12,3,1.05,-1,0,0.1531361,3.184388,10.60651,0.2639626,3.081331,0.09812107,Event_FirstRimBound,0.24,3.05,10.6
0,12,3,1.05,-1,0,0.162095,3.185523,10.60657,0.6031154,3.051181,-0.1289632,Event_FirstRimBound,0.25,3.05,10.6
0,12,3,1.05,-1,0,0.1147471,3.18366,10.50929,1.599079,2.487759,-1.527045,Event_FirstRimBound,0.2,3.05,10.5
0,12,3,1.05,-1,0,0.04614633,3.184551,10.48992,0.9052764,2.783944,-1.255987,Event_FirstRimBound,0.13,3.05,10.48
0,12,3,0.9,-1,0,-0.2383546,3.179188,10.62153,1.039852,3.169694,0.1621729,Event_FirstRimBound,-0.13,3.05,10.7254
0,12,3,0.9,-1,0,-0.2343128,3.174514,10.7454,1.084617,3.17726,-0.525072,Event_FirstRimBound,-0.13,3.05,10.85
0,12,3,0.9,-1,0,0.002492095,3.158134,10.42079,1.013758,2.534184,-2.357038,Event_FirstRimBound,0.1,3.05,10.5
0,12,3,1.3,-1,0,-0.2645387,3.183107,10.72716,0.7558947,4.447979,-0.02703726,Event_FirstRimBound,-0.15,3.05,10.7254
0,12,3,1.3,-1,0,0.03231056,3.115034,10.84984,-3.644061,0.453792,-4.273994,Event_FirstRimBound,0.09,3.05,10.85
0,12,3,1.3,-1,0,0.04815556,3.18162,10.5372,1.568448,3.083897,4.092297,Event_FirstRimBound,0.145,3.05,10.62
0,12,4,1.6,-1,0,0.248735,3.152194,10.6291,3.437683,3.580001,-3.485785,Event_FirstRimBound,0.2699966,3.05,10.7
0,12,4,1.3,-1,0,-0.2175839,3.185573,10.72719,4.041778,3.043308,-0.05010009,Event_FirstRimBound,-0.1,3.05,10.7254
0,12,4,1.6,-1,0,0.2205428,3.168603,10.65625,0.4615986,4.382304,-3.153343,Event_FirstRimBound,0.24,3.05,10.7254
0,12,4,1.6,-1,0,0.2307168,3.166973,10.6572,1.382043,4.284321,-3.083971,Event_FirstRimBound,0.25,3.05,10.7254
0,12,4,1.6,-1,0,0.241018,3.164582,10.6586,2.310205,4.078919,-2.938375,Event_FirstRimBound,0.26,3.05,10.7254
0,12,4,1.6,-1,0,0.2514749,3.161287,10.66051,3.23005,3.75263,-2.706997,Event_FirstRimBound,0.27,3.05,10.7254
0,12,4,1.6,-1,0,0.2621127,3.156935,10.66305,4.118534,3.287652,-2.37738,Event_FirstRimBound,0.28,3.05,10.7254
0,12,4,1.6,-1,0,-0.2252058,3.16875,10.65617,0.6546752,4.353188,-3.132707,Event_FirstRimBound,-0.21,3.05,10.7254
0,12,4,1.6,-1,0,-0.2150583,3.166875,10.65726,1.569237,4.234518,-3.048635,Event_FirstRimBound,-0.2,3.05,10.7254
0,12,4,1.6,-1,0,-0.2048079,3.164214,10.65881,2.486575,4.008093,-2.888258,Event_FirstRimBound,-0.19,3.05,10.7254
0,12,4,1.6,-1,0,-0.1944326,3.160634,10.66089,3.389974,3.66084,-2.642156,Event_FirstRimBound,-0.18,3.05,10.7254
0,12,4,1.6,-1,0,-0.183912,3.155991,10.6636,4.255307,3.175601,-2.29817,Event_FirstRimBound,-0.17,3.05,10.7254
0,12,5,1.15,-1,0,0.07134763,3.161064,10.60463,0.2846859,-1.686408,5.634227,Event_FirstRimBound,0.1000004,3.05,10.7254
0,12,5,1.15,-1,0,-0.1309173,3.170054,10.46144,-1.081469,4.498936,-0.6701127,Event_FirstRimBound,-0.1000004,3.05,10.6
0,12,5,1.3,-1,0,-0.2700444,3.177148,10.78195,-2.402626,2.758077,3.925639,Event_FirstRimBound,-0.25,3.05,10.9
0,12,5,1.6,-1,0,0.1355509,3.122784,10.67473,-6.475581,0.644583,-0.601844,Event_FirstRimBound,0.1500015,3.05,10.7254
0,12,5,1.05,-1,0,-0.272714,3.181416,10.72829,-0.6754869,2.910855,-0.01076372,Event_FirstRimBound,-0.2,3.05,10.7254
0,12,5,1.05,-1,0,-0.260471,3.159934,10.55644,-1.87156,1.780644,-2.198342,Event_FirstRimBound,-0.2,3.05,10.55
0,12,5,0.9,-1,0,-0.01077499,3.172322,10.45819,-0.05853587,3.290505,-0.4579588,Event_FirstRimBound,0.1,3.05,10.55
0,12,5,1.3,-1,0,-0.1981013,3.146528,10.50401,-4.01145,2.801891,-1.838682,Event_FirstRimBound,-0.115,3.05,10.5
0,12,5,1.3,-1,0,0.09494631,3.118296,10.77549,-4.685455,1.154237,-3.314077,Event_FirstRimBound,0.145,3.05,10.82
0,12,5,1.3,-1,0,-0.28537,3.17357,10.76883,-1.610252,3.769496,3.037534,Event_FirstRimBound,-0.2,3.05,10.85
0,12,6,1.15,-1,0,-0.1759323,3.154498,10.46032,-2.957041,3.621857,-1.806374,Event_FirstRimBound,-0.1499996,3.05,10.58
0,12,6,1.6,-1,0,0.178451,3.15643,10.62616,-3.196921,3.944457,-3.102437,Event_FirstRimBound,0.1999969,3.05,10.7
0,12,6,1.3,-1,0,-0.2863664,3.151584,10.60294,-4.030896,3.117344,-0.3537276,Event_FirstRimBound,-0.2,3.05,10.6
0,12,6,1.3,-1,0,-0.2383695,3.153179,10.53365,-3.791317,3.287701,-0.9979247,Event_FirstRimBound,-0.15,3.05,10.55
0,12,6,1.3,-1,0,-0.1836474,3.169623,10.49162,0.3096497,3.626907,-3.311592,Event_FirstRimBound,-0.08,3.05,10.51
0,12,6,1.3,-1,0,-0.2116147,3.152786,10.48653,-2.955497,3.460016,-2.608384,Event_FirstRimBound,-0.14,3.05,10.55
0,12,6,1.6,-1,0,0.1820455,3.161616,10.66032,-3.005795,3.841729,-2.77019,Event_FirstRimBound,0.2,3.05,10.7254
0,12,6,1.6,-1,0,0.1913318,3.16548,10.65807,-2.165384,4.116399,-2.965015,Event_FirstRimBound,0.21,3.05,10.7254
0,12,6,1.6,-1,0,0.2007344,3.168598,10.65626,-1.306463,4.295009,-3.091378,Event_FirstRimBound,0.22,3.05,10.7254
0,12,6,1.6,-1,0,0.2104751,3.169599,10.65567,-0.4372045,4.383167,-3.153897,Event_FirstRimBound,0.23,3.05,10.7254
0,12,6,1.6,-1,0,-0.2734216,3.158197,10.66231,-3.655405,3.527114,-2.547307,Event_FirstRimBound,-0.26,3.05,10.7254
0,12,6,1.6,-1,0,-0.2640642,3.162652,10.65972,-2.833822,3.888489,-2.803356,Event_FirstRimBound,-0.25,3.05,10.7254
0,12,6,1.6,-1,0,-0.2546107,3.166288,10.6576,-1.98186,4.145353,-2.985372,Event_FirstRimBound,-0.24,3.05,10.7254
0,12,6,1.6,-1,0,-0.2450679,3.169173,10.65592,-1.115498,4.305221,-3.098646,Event_FirstRimBound,-0.23,3.05,10.7254
0,12,6,1.6,-1,0,-0.2352632,3.169962,10.65546,-0.2427246,4.374171,-3.147505,Event_FirstRimBound,-0.22,3.05,10.7254
0,12,7,1.15,-1,0,0.0222987,3.163482,10.56983,0.7513198,-1.31249,5.350249,Event_FirstRimBound,0.0562,3.05,10.7
0,12,7,1.15,-1,0,-0.05435868,3.176765,10.45345,0.1723377,4.605397,0.4957761,Event_FirstRimBound,-0.02000046,3.05,10.6
0,12,7,1.3,-1,0,0.03243783,3.115231,10.82564,-1.462924,0.8239449,-5.52569,Event_FirstRimBound,0.04470062,3.05,10.886
0,12,7,1.6,-1,0,0.03910428,3.104866,10.82131,-2.316301,-0.4578555,-6.205887,Event_FirstRimBound,0.05000305,3.05,10.86131
1,0,0,0.02,-1,0,0,2.896388,10.7254,0,-7.770833,0,Event_RightGoalIn,0,3.05,10.7254
1,0,1,0.02,-1,0,0,2.896388,10.7254,0,-7.770833,0,Event_RightGoalIn,0,3.05,10.7254
1,0,2,0.02,-1,0,0,2.896388,10.7254,0,-7.770833,0,Event_RightGoalIn,0,3.05,10.7254
1,0,3,0.02,-1,0,0.08943422,3.085593,10.7254,-8.100361,1.622931,0,Event_FirstRimBound,0.22,3.05,10.7254
1,0,3,0.02,-1,0,0.0894211,3.085485,10.7254,-8.071585,1.598048,0,Event_FirstRimBound,0.219,3.05,10.7254
1,0,4,0.02,-1,0,0.1057101,3.138197,10.6229,1.674529,6.070804,-1.621515,Event_FirstRimBound,0.15,3.15,10.58
1,0,5,0.02,-1,0,0.08834933,3.076852,10.7254,-6.258627,0.09675194,0,Event_FirstRimBound,0.16,3.05,10.7254
1,0,5,0.02,-1,0,-0.08944237,3.085623,10.7254,8.093126,1.622963,0,Event_FirstRimBound,-0.22,3.05,10.7254
1,0,6,0.02,-1,0,-0.1057226,3.138185,10.62295,-1.670218,6.067344,-1.620533,Event_FirstRimBound,-0.15,3.15,10.58
